submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5285163864162304,2021-03-18,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,There are enough,0,1,1,0,1,1,0,0,1,0
5965578757210112,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I do housework, fulfilling domestic tasks, looking after children",Miranda,1,1,0,0,1,0,No,There are enough,0,0,0,1,1,0,0,0,0,0
4721462627008512,2021-03-14,Female,Over 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,0,0,1,1,1,0,0,0,0,0
4742270720147456,2021-03-20,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Some university or college,I am doing community or military service,Miranda,0,0,0,0,0,1,No,There are enough,0,0,1,1,1,1,0,0,0,1
5310132388102144,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Miranda,1,0,0,0,0,1,No,There are not enough,1,1,0,0,0,1,0,0,1,1
5114281459974144,2021-04-01,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,0,0,0
5040650822352896,2021-03-25,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am unemployed,Miranda,1,1,1,1,0,0,No,There are not enough,1,0,0,0,0,0,0,0,0,1
5015407084961792,2021-03-31,Male,16 to 25 years old,City center or metropolitan area,Prefer not to answer,Some technical education (e.g polytechnic school),I am a student,Miranda,0,0,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,0,0,0
5247637845704704,2021-03-31,Male,Over 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,There are enough,0,0,0,1,1,0,0,0,0,0
4827546574389248,2021-03-13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,1,0,1,No,There are not enough,1,0,1,1,1,1,0,0,0,0
4707954149556224,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,1,0,0,0
6100754581684224,2021-04-02,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,1 day,There are enough,0,0,0,1,0,1,0,0,0,0
6525513710698496,2021-03-18,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,None of the above,Miranda,0,1,0,1,1,1,No,Irregularly,1,0,1,1,1,1,0,0,0,1
5683650325905408,2021-04-02,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Miranda,0,0,0,0,0,0,No,There are enough,0,1,0,1,1,0,0,0,0,0
5760905781706752,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,None of the above,Miranda,0,0,0,0,0,1,No,There are not enough,1,0,1,1,1,0,0,0,0,1
5478906600882176,2021-03-24,Male,26 to 35 years old,Rural,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Trujillo,0,1,1,0,0,1,No,There are not enough,1,1,1,0,1,1,0,0,0,0
5499446074015744,2021-03-26,Female,16 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am unemployed,Táchira,0,0,0,0,0,0,No,Irregularly,0,0,0,1,0,0,1,0,0,0
6680683832672256,2021-03-15,Female,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),I am a student and I work part-time,Mérida,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,0,1,0,1,0
6241508058726400,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Miranda,0,1,0,0,0,0,No,Irregularly,1,0,0,1,1,0,0,0,0,0
5189740008833024,2021-03-22,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,1,1,1,1,2 days,Irregularly,1,1,1,1,1,1,0,0,0,0
5281119934349312,2021-03-25,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,I am a student and I work part-time,Miranda,0,1,0,0,0,1,No,There are not enough,1,1,1,1,1,1,0,0,1,1
6146671154298880,2021-03-15,Female,36 to 45 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,1,1,0,0,0,0,Every day,There are enough,1,0,0,1,1,1,0,0,1,1
6076307158073344,2021-03-21,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am unemployed,Miranda,0,0,0,0,1,0,1 day,There are enough,0,0,0,1,1,0,0,0,0,0
4511886073921536,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,1,1,No,There are enough,0,0,0,1,1,0,0,0,0,0
5015635137658880,2021-03-14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,There are not enough,1,0,0,0,1,0,0,0,0,1
6303016016936960,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,There are enough,0,0,0,1,1,0,0,0,0,0
5006115879518208,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,0,0,0
5996952134352896,2021-04-01,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",Miranda,0,1,0,0,0,0,No,There are enough,0,0,0,1,1,0,0,0,0,1
5163804462940160,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5506086110232576,2021-03-13,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,0,0,0
5358757659017216,2021-03-29,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Anzoátegui,0,0,0,0,0,1,Every day,Irregularly,0,0,0,1,1,0,0,0,0,0
4931249499275264,2021-04-02,Male,16 to 25 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some secondary school / high school,I am a student,Anzoátegui,0,0,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,0,0,0
4901765689638912,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some university or college,I am a student,Anzoátegui,0,1,0,1,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
6510308318511104,2021-03-14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,0,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
6755339205869568,2021-03-28,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Lara,1,0,0,0,0,1,No,Irregularly,0,0,1,1,1,0,0,0,0,0
4794505994960896,2021-03-13,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Lara,0,1,0,0,0,1,No,Irregularly,0,0,0,0,1,0,0,0,0,0
6644312556437504,2021-03-28,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Some primary education,I am unemployed,Lara,1,1,1,1,1,1,1 day,Irregularly,0,1,1,0,0,1,1,0,1,1
5752987304853504,2021-03-14,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Lara,1,1,0,0,1,0,No,There are enough,0,0,0,1,1,0,0,0,0,1
6107708553166848,2021-03-16,Male,26 to 35 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,I am unemployed,Trujillo,0,1,0,0,0,1,No,There are enough,0,0,1,0,0,1,0,0,1,1
5672271195930624,2021-03-27,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Vargas,0,1,0,0,0,1,No,There are not enough,1,1,1,1,1,0,0,0,0,1
5438726191972352,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Vargas,0,1,1,0,0,1,No,Irregularly,1,1,1,0,1,1,0,0,0,0
6180647902380032,2021-03-16,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Mérida,1,1,0,0,0,1,No,There are not enough,1,0,0,0,1,1,0,0,1,0
6664690783748096,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Mérida,0,1,0,0,0,1,No,Irregularly,0,0,1,0,1,0,0,0,0,0
4708129437908992,2021-03-24,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Mérida,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,0,0,0
6561142813229056,2021-03-21,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,1,0,0,1,1,1,0,0,0,0
4657914290896896,2021-03-13,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Miranda,0,0,0,1,0,1,No,Irregularly,1,0,1,0,1,1,0,0,1,0
6270011072315392,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are not enough,1,1,1,0,1,1,0,0,0,1
5409275869659136,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Miranda,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5683827090653184,2021-03-14,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,None of the above,Miranda,0,0,0,0,0,0,No,There are not enough,0,0,0,0,0,0,0,0,0,0
5011701601927168,2021-03-28,Prefer not to answer,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Miranda,0,0,0,0,1,1,No,Irregularly,1,0,0,1,1,0,0,0,0,0
5033156507074560,2021-03-21,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,0,0,1,1,1,1,0,0,0,0
6098493411426304,2021-05-22,Male,16 to 25 years old,City center or metropolitan area,Prefer not to answer,Technical school diploma or degree completed,I am a student and I work part-time,Miranda,0,0,0,0,0,1,1 day,Irregularly,1,1,1,0,1,0,0,0,0,1
6671585061896192,2021-04-02,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are enough,0,0,0,1,1,1,0,0,0,0
6375978837475328,2021-03-28,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,0,0,0,0,1,No,There are not enough,0,0,1,1,1,0,0,0,0,0
5727521319682048,2021-03-20,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,There are enough,0,0,0,1,0,0,0,0,0,0
5384691292307456,2021-04-04,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,1,0,0,0,0
5738074456981504,2021-03-28,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,None of the above,Miranda,0,1,1,0,1,0,No,Irregularly,1,1,1,0,0,0,0,0,1,1
